ID	Name	CampaignID	Holder	LastTransferBlock	LastTransferTxIdx
564	Shadowy Coder	92	0x99eb33756a2eaa32f5964a747722c4b59e6af351	13092486	446
565	Shadowy Coder	92	0xbb637a937e864795cb00f6681661904836ac8a59	13092498	304
566	Shadowy Coder	92	0x9e40a6916f797216fb4a354f1afa25223efa1d15	13092503	155
567	Shadowy Coder	92	0x4e08bbcf8e3ac392130efd2be27b2a4f93c544c7	13092506	113
568	Shadowy Coder	92	0x46a5ecc3dcc3d433822b0647ceb5c76c23ae8b69	13092517	288
569	Shadowy Coder	92	0xa2e73c800ae76d506d46e002cb14d1d4a08d3199	13092574	93
570	Shadowy Coder	92	0x47396f3bc72e4daa8f3ea44dad448177cf5b0a3b	13092615	466
571	Shadowy Super-Coder	91	0x5f2f98ce4fbf1740c1c720f2863308cf43549d8d	13092657	247
572	Shadowy Coder	92	0xda28b1eb9450978b9e3fd6a98f76a293920ce708	13092657	277
573	Shadowy Coder	92	0xc7d2fde79bdae639115607a5bddd1596058e9c29	13092719	538
574	Shadowy Coder	92	0x3a70e8c00f3bcf3eb845b6b6928aba92b465c183	13165456	209
575	Shadowy Super-Coder	91	0xeff8670ff8b9a6b31586f0b6d491a3800edb2d88	13092912	356
576	Shadowy Coder	92	0xeff8670ff8b9a6b31586f0b6d491a3800edb2d88	13092896	227
577	Shadowy Coder	92	0x6f29a17b88326366a539bf2f1d63c9f81c4f7bde	13092807	275
578	Shadowy Coder	92	0x13330c8206f5f08bf782dd2fc75a89afc321985f	13092818	93
579	Shadowy Coder	92	0x2f1178bd9596ab649014441ddb83c2f240b5527c	13092840	192
580	Shadowy Coder	92	0x09a8208e516a14281ab7e88d558d9e1ea5d84d4a	13092840	219
581	Shadowy Super-Coder	91	0x69a5c0db191697d11b0ac5637c3445d38af4b15b	13092861	604
582	Shadowy Coder	92	0xb5e12e3afbb78bd8de08a0cf91b65229478b8d22	13092878	73
583	Shadowy Super-Coder	91	0xa38445311ccd04a54183cdd347e793f4d548df3f	13092912	377
584	Shadowy Coder	92	0xa38445311ccd04a54183cdd347e793f4d548df3f	13092923	149
585	Shadowy Coder	92	0x9686ad281156498970a9c1a251625ee7dda98737	14102921	88
586	Shadowy Super-Coder	91	0xc280ac0b1b91d1d9cc1fe42f7725d053fd7b4978	13092928	104
587	Shadowy Coder	92	0x1e9c89aff77215f3ad26bffe0c50d4fdeba6a352	13721935	553
588	Shadowy Coder	92	0xc6dd29b5564bf79a5c1213632992601e1c243a97	13092940	559
589	Shadowy Coder	92	0xc280ac0b1b91d1d9cc1fe42f7725d053fd7b4978	13092940	626
590	Shadowy Coder	92	0x5546fdb5ca70161eddf287769cd34b530ba56a2c	13092944	270
591	Shadowy Coder	92	0x5f2f98ce4fbf1740c1c720f2863308cf43549d8d	13092949	83
592	Shadowy Coder	92	0xf15968a096fc8f47650001585d23bee819b5affb	13092959	127
593	Shadowy Super-Coder	91	0x9c79dc0edd49caa9da6b704339dacedb45acbe3f	13092959	405
594	Shadowy Coder	92	0x9c79dc0edd49caa9da6b704339dacedb45acbe3f	13092979	105
595	Shadowy Coder	92	0xd0ac3af3a31d277c1c9f66215a5f7c6a80a7f217	13092986	165
596	Shadowy Super-Coder	91	0xd0ac3af3a31d277c1c9f66215a5f7c6a80a7f217	13092989	155
597	Shadowy Super-Coder	91	0xf15968a096fc8f47650001585d23bee819b5affb	13092995	336
598	Shadowy Super-Coder	91	0x0421e65c75587f87e0fc48097706076763e186c9	13093021	152
599	Shadowy Super-Coder	91	0x4ff54c42b286c5bfe0fb173289c0a3a7aaba4ce3	13093024	21
600	Shadowy Coder	92	0x0421e65c75587f87e0fc48097706076763e186c9	13093025	156
601	Shadowy Coder	92	0x4ff54c42b286c5bfe0fb173289c0a3a7aaba4ce3	13093025	246
602	Shadowy Coder	92	0xd3f8d4322d18f7320912c18c88c55b3c8cd9d83f	13093049	131
603	Shadowy Coder	92	0x17a3a975c967c70a5fa5c2479cd24a3033f03717	13932342	482
604	Shadowy Coder	92	0x2612b77e5ee1b5feeddd5ec08731749bc2217f54	13093036	135
605	Shadowy Super-Coder	91	0x922640d7d4b1b0f4ad18ac46e5ccceee151be3f3	13093112	167
606	Shadowy Coder	92	0x922640d7d4b1b0f4ad18ac46e5ccceee151be3f3	13093104	556
607	Shadowy Coder	92	0x128f19a6fdd737b0937627738313e8bf5527aceb	13093085	30
608	Shadowy Coder	92	0xa554dcfc413c3f1e34f4b67c637a35146a39b573	13093096	298
609	Shadowy Coder	92	0x27fe00a5a1212e9294b641ba860a383783016c67	13093136	610
610	Shadowy Coder	92	0x41ecf80a71cca69e2ce0e8e8453c214db6ba71ec	13093139	237
611	Shadowy Coder	92	0x2898e35f17e63c836b57a32d21ded4c174ef327a	13093161	534
612	Shadowy Coder	92	0xa8c7372dc993d7510c9c45425807d463967cbb12	13093165	143
613	Shadowy Coder	92	0x7bd14679641b496ba1e4a2586e18575947cb2bb3	13170868	151
614	Shadowy Coder	92	0xaf30b0285bb41bdbb732e4a533874901e4943522	13093219	155
615	Shadowy Super-Coder	91	0x2d0d6a8553993a3e9ed1d86415358d1edefa82f1	13093251	360
616	Shadowy Coder	92	0x2d0d6a8553993a3e9ed1d86415358d1edefa82f1	13093251	348
617	Shadowy Super-Coder	91	0x236eccab8cdcfedb099de85c4060024ba3ce4d46	13093244	88
618	Shadowy Coder	92	0x4f4ebf556cfdc21c3424f85ff6572c77c514fcae	13093246	92
619	Shadowy Coder	92	0x8946d7f713e9291cf22837b9eaacfae4eea13832	13093246	94
620	Shadowy Coder	92	0x7e388444731c38189c0685f6d98605107ff59282	13093247	200
621	Shadowy Coder	92	0x236eccab8cdcfedb099de85c4060024ba3ce4d46	13093247	207
622	Shadowy Coder	92	0x223ce9110f7e678467d30fb132640a5bee090697	13093253	133
623	Shadowy Super-Coder	91	0x3685db4239b91816e268e815f9c7bdf41cd1917e	13093298	97
624	Shadowy Coder	92	0xb718727e7c8a4646d41d8b0be5e8e2c028b9efaa	13093300	246
625	Shadowy Coder	92	0x075e5665bb946c916985d1a69c08d69276870b7d	13093303	171
626	Shadowy Coder	92	0x7a0c61edd8b5c0c5c1437aeb571d7ddbf8022be4	13093344	300
627	Shadowy Coder	92	0xd2462e781952f3782e68bef0287eb78271ed1062	13093392	456
628	Shadowy Coder	92	0xabb86c3407ee6735d95db0749f553cfd37e1b18f	13093407	265
629	Shadowy Coder	92	0x9f94f3fe1b826346069cb5d4e013661d90f91460	13171239	290
630	Shadowy Coder	92	0xa4f6648b6bdfaf3a0f2f4581abf7866108bce5d4	13093443	47
631	Shadowy Coder	92	0xabc5f7682798c27c88d967795ef5c74ace46df22	13093454	280
632	Shadowy Coder	92	0x4bb4c1b0745ef7b4642feeccd0740dec417ca0a0	13093455	142
633	Shadowy Coder	92	0x11690b00fef3091f37dd0f88e36c838cd344547f	13093458	91
634	Shadowy Coder	92	0x75c27c3ca7ee0bf729ed10df6153a6f59e340032	13093464	116
635	Shadowy Coder	92	0xf35960302a07022aba880dffaec2fdd64d5bf1c1	13093472	189
636	Shadowy Coder	92	0x764d2f2e65153a08c5509235334b08be2ae02915	13191079	513
637	Shadowy Super-Coder	91	0x6a7eb27407a50a4eb9d015ea2b0f2e1bcc724461	13093509	267
638	Shadowy Coder	92	0xb83e9deef17a4498d0e272134ebe4feda20fb029	13093521	275
639	Shadowy Super-Coder	91	0x197939c1ca20c2b506d6811d8b6cdb3394471074	13093545	249
640	Shadowy Coder	92	0x197939c1ca20c2b506d6811d8b6cdb3394471074	13093545	255
641	Shadowy Coder	92	0x6a7eb27407a50a4eb9d015ea2b0f2e1bcc724461	13093555	197
642	Shadowy Coder	92	0x11df15f0c90524d3644843e1a137095373138f5a	13093585	451
643	Shadowy Coder	92	0x38dd3051ab4690fc50f021a43731514c8090c0ed	13093617	117
644	Shadowy Coder	92	0x600aa5ccb4a1d7c51d7eb56dfc2777e035b64b82	13093717	67
645	Shadowy Coder	92	0xfdb54efa4020c5f4524fe25e2949800f4342c26c	13093741	144
646	Shadowy Coder	92	0x45cc4988aa5e1fa017dd89ff05b5c7b2432e3987	13093786	260
647	Shadowy Coder	92	0xfe56a0dbdad44dd14e4d560632cc842c8a13642b	13093790	221
648	Shadowy Coder	92	0x91c2cdd015714168210ff4497072e0fc08168e68	13093828	233
649	Shadowy Coder	92	0xdf67676d0b712e86bd6539f8b93ffc33afd755cd	13093828	285
650	Shadowy Coder	92	0x0b966ff3fd4a00177fc2367771a97e473c7c2158	13093832	56
651	Shadowy Coder	92	0x9a4144a5fa0070336b53544bf9c00734068f8d08	13093832	63
652	Shadowy Super-Coder	91	0x183b0f3ec66bb40975a0bcaea833b1df24700b02	13093849	648
653	Shadowy Coder	92	0x183b0f3ec66bb40975a0bcaea833b1df24700b02	13093849	659
654	Shadowy Coder	92	0x0f17d2198dbb9d7a50557284f7ee10dfa5e0628a	13093853	85
655	Shadowy Coder	92	0xba74153ab0093acbe26d9e523c57324257f6bb94	13093853	144
656	Shadowy Coder	92	0xf930b0a0500d8f53b2e7efa4f7bcb5cc0c71067e	13247515	651
657	Shadowy Coder	92	0x4dbc0fa396ea58edb81a4e2498541a70a200bdf1	13093866	42
658	Shadowy Coder	92	0x426e50056d337b61c8d772e533a3ee6c88d5102a	13093866	204
659	Shadowy Super-Coder	91	0x88669cab4d04f203825fca7745003f9db973a502	13093866	302
660	Shadowy Coder	92	0x88669cab4d04f203825fca7745003f9db973a502	13093866	304
661	Shadowy Coder	92	0xb46ea03450cd14987c571fe9a37e2f388bc42169	13093911	41
662	Shadowy Coder	92	0xe40b358ea2a7d28afff981643422b1f6c0837e9b	13093956	104
663	Shadowy Coder	92	0xef05a4dcb38843616d50fedd5275170dd7924b17	13094010	300
664	Shadowy Coder	92	0x1775cc97e5c05fde8b571ef75ca52d0a9ff19025	13094020	195
665	Shadowy Coder	92	0x3325ea72fa2e8c0cb79391c212d6f065bf99414d	13094020	228
666	Shadowy Coder	92	0x9df4b3614b7432ebd5b5c04741afadbfbd5c23c8	13094024	170
667	Shadowy Coder	92	0x0a8bb6fbd7da8ef2bb3ad7c9eddcf221899fee2b	13094042	41
668	Shadowy Coder	92	0x48c0395e398fe1d38507380a09bc2bdf1ad5d5af	13094427	45
669	Shadowy Coder	92	0xeb1bdbd23189a8b5dcd7ec85082177b7cbe8936b	13094059	438
670	Shadowy Coder	92	0x8888888888e9997e64793849389a8faf5e8e547c	13094104	26
671	Shadowy Coder	92	0x5efd00d36db2cec8a4721ed8ebbad26ffd4a3435	13094108	157
672	Shadowy Coder	92	0x16b5cc7861bb9848a9aa0be52044d0284ef8509b	13094117	393
673	Shadowy Coder	92	0xf7d6a93d3212184002eb8114b78c4fe04d811c25	13094120	274
674	Shadowy Coder	92	0xb4553f4d524dfb6ce63f949c8c3b7b529bbc14c8	13094140	617
675	Shadowy Coder	92	0xced608aa29bb92185d9b6340adcbfa263dae075b	13094146	102
676	Shadowy Coder	92	0x6e4d3a8ba7759788c57bed0b0e3ab9caa5a54cb2	13094160	286
677	Shadowy Coder	92	0xea2fe5c0f5a5b0cdf8e259f79c35ee456fb8f1ee	13094166	71
678	Shadowy Super-Coder	91	0x6e4d3a8ba7759788c57bed0b0e3ab9caa5a54cb2	13094166	104
679	Shadowy Coder	92	0x8fb0bd26b6d78e4642b238d94fa9a157f5524fbe	13094207	119
680	Shadowy Coder	92	0x92f7661d781eb47fd6f890d9909b4893f79b9e1d	13094266	155
681	Shadowy Coder	92	0x8fdd2e75daafe18b315d89971158d7ee211ee111	13094338	373
682	Shadowy Coder	92	0x146cfed833cc926b16b0da9257e8a281c2add9f3	13094412	32
683	Shadowy Super-Coder	91	0x27ba8ea487b3654e4cf2968fa102802b5b181b42	13094430	307
684	Shadowy Coder	92	0x146cfed833cc926b16b0da9257e8a281c2add9f3	13094482	157
685	Shadowy Coder	92	0x8888888888e9997e64793849389a8faf5e8e547c	13094489	313
686	Shadowy Coder	92	0x5fd7d6382de0d4c4a00b19ed10c11dfd96c27340	13094464	260
687	Shadowy Coder	92	0x74582579cebffc7ae88c45f192003db51c1692cb	13094534	213
688	Shadowy Super-Coder	91	0x1a7cc5173484a1abd1dbc194fb2051a2cab2d2cf	13094486	317
689	Shadowy Coder	92	0x5abb080216dbf9c787a87e0acc48bd754769adba	13094516	279
690	Shadowy Coder	92	0x4c40583067998cd0a9745fdbc70ee421c8cc87d4	13094551	184
691	Shadowy Coder	92	0xef35a2067064de83a239413f52775640f5f2151e	13094572	447
692	Shadowy Coder	92	0x7350d714bba7167e6edfe6ce8432aa15b1d396bb	13094581	380
693	Shadowy Super-Coder	91	0xc39bf343cfc1083497549d7f10468769becc79e4	13094581	486
694	Shadowy Coder	92	0xc39bf343cfc1083497549d7f10468769becc79e4	13094584	101
695	Shadowy Super-Coder	91	0x8b8231ec17a3eaa8d61009af5c1cefce5a39d597	13094597	71
696	Shadowy Coder	92	0x8b8231ec17a3eaa8d61009af5c1cefce5a39d597	13094603	583
697	Shadowy Coder	92	0x27ba8ea487b3654e4cf2968fa102802b5b181b42	13094620	62
698	Shadowy Super-Coder	91	0x3d9e1003164d96ef2ed0ff5d68dfc7a74473604d	13094819	152
699	Shadowy Coder	92	0x3d9e1003164d96ef2ed0ff5d68dfc7a74473604d	13094819	152
700	Shadowy Coder	92	0x44064de797aa8d7a6a5df5b4fd9b37deb7c8f3f1	13094751	121
701	Shadowy Coder	92	0x3f46680099cf623163c96747a8addb85a1da1cd1	13094755	263
702	Shadowy Super-Coder	91	0x8db6b632d743aef641146dc943acb64957155388	13094773	101
703	Shadowy Coder	92	0xf023e5ef2eb3b8747cbad5b3847813b66e9bfdd7	13094776	85
704	Shadowy Coder	92	0x2f19883a1f8212e8f3b7f72f2b37f8440df55d23	13094938	180
705	Shadowy Coder	92	0x143daa7080f05557c510be288d6491bc1bac9958	13094867	524
706	Shadowy Coder	92	0x878d639400c127742ee53e2871ced43119f70271	13094935	111
707	Shadowy Coder	92	0x5944a50f736aa23a482e8618682b213f65d9e50a	13094945	73
708	Shadowy Coder	92	0x0aba19118bb565fb1286c776fbc6f655bf9ee07b	13094954	370
709	Shadowy Coder	92	0x4e2af3ac0571ecc47cf4d539f9bbdf1996741c98	13094969	216
710	Shadowy Coder	92	0x69a5c0db191697d11b0ac5637c3445d38af4b15b	13094978	236
711	Shadowy Super-Coder	91	0x25633425f460dba51056ee13eb1b5841219a9cb9	13094994	206
712	Shadowy Coder	92	0x0cdd226cf76c560bb62e888e9dd5a1f69c652c10	14563537	238
713	Shadowy Coder	92	0x4eb7551bee1375f4ecbc4d232001db213ab945dc	13095004	343
714	Shadowy Coder	92	0x2db3f007bd625a9ef0e0023d4a4c112755cf596b	13095087	204
715	Shadowy Coder	92	0xf7b4f59ae34fbf2d0c8d3ecb5b2ab81805204f7c	13095128	355
716	Shadowy Coder	92	0xb0dbbee5194af0f398bcd3ccc3619fd826a3d986	14242831	340
717	Shadowy Coder	92	0x942ffc52cfd75b5ecf517cf4ff2238107d3122be	13095208	441
718	Shadowy Coder	92	0x78f65b93f579f8310f158857580b6bd8cbe87b46	13095249	130
719	Shadowy Coder	92	0x2569a3f96e5fe5bdf4260729d64fd1e044512e70	13095266	93
720	Shadowy Coder	92	0x61cc669f3eb0dc4c34206b99bba094f1022a8ca5	13095291	266
721	Shadowy Coder	92	0x15e26af344f39440bb10dad6d4ef434d2c004eb6	13095472	169
722	Shadowy Coder	92	0x04fc063fa69d108ef19cc1337ace8bb4d37abc06	13095488	68
723	Shadowy Coder	92	0x18b1e4aaab0b24abf9bcd4ab213aacbb43900b4c	13095512	147
724	Shadowy Coder	92	0xe180d3c447e5ff7c9a349e4acb6a979526631aee	13095685	89
725	Shadowy Coder	92	0xa1fae7d12a02f4542fe2bf4d2975240169b63435	13095821	223
726	Shadowy Coder	92	0x0000000060500bbe9c1364a558c70941ccb52422	13215720	391
727	Shadowy Coder	92	0xf9e0bd2f284a8d928380418f3334f7a689e9b55b	13095826	20
728	Shadowy Coder	92	0x56ea09cf34e77be73bdaa9177adbff10c92634e9	13095830	274
729	Shadowy Coder	92	0x31ad94acef2d110c42db5b84df89ab71d0e71ae7	13095837	90
730	Shadowy Coder	92	0x2250922e22260ef4bb060405367ce6bb88faf416	13095837	111
731	Shadowy Coder	92	0x5a6fa54d57ea3b79b6795e48d940f9f1d0d0c36e	13095841	281
732	Shadowy Coder	92	0x53c9118ca6d529ffe9c6e6fdb0fcadbc99645340	13095847	181
733	Shadowy Coder	92	0x3c5672b80bb8d5e29c47a38262ee50b28c1b9043	13095848	63
734	Shadowy Coder	92	0x54fe5247e0f4fbaa557c7882f29085ffe46cffc1	13095849	617
735	Shadowy Coder	92	0x61440298da732aad874e6befddbd87503f4f21c2	13095955	44
736	Shadowy Coder	92	0x576d5eb63ba0d434702a172849eda7ee98187a06	13096003	180
737	Shadowy Super-Coder	91	0x9c767de6cf356dc7f9b6ce22bc3ff0fadc4bd168	13096026	187
738	Shadowy Coder	92	0x1e76b6e003e579c985605f17010e519d069a123f	13096035	311
739	Shadowy Coder	92	0x5eee4c61d5e63486dcd3eb4ad445403c9e1bb413	13096078	187
740	Shadowy Super-Coder	91	0x3c5de42f02debbaa235f7a28e4b992362ffee0b6	14377166	61
741	Shadowy Coder	92	0x40a57a5d9b618b9a49307b530736b4f51e008741	13096143	427
742	Shadowy Super-Coder	91	0x7e4a8391c728fed9069b2962699ab416628b19fa	13096230	160
743	Shadowy Coder	92	0x05abcb0e92a620451a484a565a2807d28b2cf877	14499497	587
744	Shadowy Coder	92	0x6b91a4c47d6bbb3497405bf0c31f7798e9ff4011	13096591	221
745	Shadowy Coder	92	0xb3ce6f71b96d8038f873968f410569d23db68cb6	13096647	296
746	Shadowy Coder	92	0xda33af5014054a9ad457b910cbb717ce77124721	13096665	89
747	Shadowy Super-Coder	91	0x671d6ad129b3fbddd8d33bc0cfd80f65be7741b5	13096715	329
748	Shadowy Coder	92	0x671d6ad129b3fbddd8d33bc0cfd80f65be7741b5	13096715	331
749	Shadowy Super-Coder	91	0xae9b102741a1b60c221e39cd9526ab38c9865ab3	13096741	245
750	Shadowy Coder	92	0xae9b102741a1b60c221e39cd9526ab38c9865ab3	13096743	407
751	Shadowy Coder	92	0x6cac5eeb01d56e889afac1f8d7f6666b344225e3	13096987	215
752	Shadowy Coder	92	0xdd876033288d1d4e26f7458c832e2da1c8519419	13097027	90
753	Shadowy Super-Coder	91	0x72bed203c9a5eff37e1f55be91f742def6e0e5c7	13097429	171
754	Shadowy Super-Coder	91	0xfddfe525054efaad204600d00ca86adb1cc2ea8a	13097483	226
755	Shadowy Coder	92	0xfddfe525054efaad204600d00ca86adb1cc2ea8a	13097490	121
756	Shadowy Super-Coder	91	0x2b384212edc04ae8bb41738d05ba20e33277bf33	13097506	224
757	Shadowy Coder	92	0xae80dcf8109e2774d38884ece6c11191c7a1c583	13097519	255
758	Shadowy Coder	92	0x7132c9f36abe62eab74cdfdd08c154c9ae45691b	13097529	54
759	Shadowy Coder	92	0x17c356fc6b70f9f5ca99652c8360e3657334ddf2	13097541	377
760	Shadowy Super-Coder	91	0x5da976176cb76b45dabd8d7c92b7fe7e7b8d53df	13155001	209
761	Shadowy Coder	92	0x8394a052eb6c32fb9defcaabc12fcbd8fea0b8a8	13097905	204
762	Shadowy Coder	92	0x14ef82fc9b470b28bd07bd46c112bbf727e4a9ba	13098053	188
763	Shadowy Super-Coder	91	0x4051bbd5ffc8eb319bc6a60cc9ca828d6effac2c	13098039	301
764	Shadowy Coder	92	0x4051bbd5ffc8eb319bc6a60cc9ca828d6effac2c	13098039	383
765	Shadowy Coder	92	0x53161705022ec05e52bd1b255d86251d2b920ce3	13098146	346
766	Shadowy Coder	92	0xf7622487765a21a907ec4dabb318c92c520e1a1e	13098151	213
767	Shadowy Super-Coder	91	0x1bdf168333c18d2562a108b71dc3a786a9ff351e	13098205	166
768	Shadowy Coder	92	0x1bdf168333c18d2562a108b71dc3a786a9ff351e	13098207	143
769	Shadowy Coder	92	0x8f942eced007bd3976927b7958b50df126feecb5	13098313	119
770	Shadowy Super-Coder	91	0x0734d56da60852a03e2aafae8a36ffd8c12b32f1	13098316	255
771	Shadowy Coder	92	0xedc1c67e682dd9bef39b233d0a4b909e35156909	13098410	166
772	Shadowy Coder	92	0x9580fbe9d9716a217e6000c201254444af5c2322	13865150	439
773	Shadowy Coder	92	0x4353bf7ec088518a1f1e6679fcbe54d80ddf1403	13098475	100
774	Shadowy Coder	92	0x86190c50d1dd3eeb2ab1dbb8e7195f2195af321f	13753464	80
775	Shadowy Coder	92	0x888888866c6441627a6e60ca22eded32e7e377d4	13098589	346
776	Shadowy Coder	92	0x49c6aed2e9114667f7897f3f2fdcdde91c4c5160	13098554	160
777	Shadowy Super-Coder	91	0xea7934b84b4b421ec922ccdb7aef8b5973fac662	13098647	412
778	Shadowy Super-Coder	91	0x08cbf077180d45868cc04d8c053ec37025545933	13098832	663
779	Shadowy Coder	92	0x00c29a96afa62b94a6685c0c81bc8197fa2201a6	13098752	48
780	Shadowy Coder	92	0xdb131c83b44a055750b49107031aa77b633148ab	14142415	221
781	Shadowy Coder	92	0xeb31d878b60bac00f5a8888fe6ca43abe546c7e8	13098766	309
782	Shadowy Coder	92	0xc3ddc98bf7a3f726f59b88e1d917f816570e354e	13098791	97
783	Shadowy Super-Coder	91	0xaa3fb2ddd24338cfbc99cff126a04824b06fdda2	13098791	153
784	Shadowy Coder	92	0xf6827e678f2d8f7656e577842a84b602db202eec	13098832	541
785	Shadowy Super-Coder	91	0x18691f528659d0abd08f79498dcc7b6fbdc1e91d	13098842	445
786	Shadowy Coder	92	0x18691f528659d0abd08f79498dcc7b6fbdc1e91d	13098850	103
787	Shadowy Coder	92	0xdec3659b1f09e73a9a2a56bba0c742eb7dc570b7	13098913	252
788	Shadowy Super-Coder	91	0x546e9c14c368538c1528a2e1c5f14768780483d9	13098985	198
789	Shadowy Coder	92	0x546e9c14c368538c1528a2e1c5f14768780483d9	13098985	208
790	Shadowy Super-Coder	91	0x38502343cd16fe739ca18bdec7857aeb775f0411	13099027	401
791	Shadowy Super-Coder	91	0x47a44ae76b63b562a1764f6032241d9ba8e11c56	13099041	314
792	Shadowy Coder	92	0x47a44ae76b63b562a1764f6032241d9ba8e11c56	13099041	316
793	Shadowy Coder	92	0x96706eb471f875a9a41442f358d3b34ba02f868b	13099359	107
794	Shadowy Coder	92	0x679a63b9227f901c52eed6b27a390fe61d4bae0b	13099476	253
795	Shadowy Coder	92	0x5bbb859cd30e28b417e4d5fc1020e84b1eb74dbc	13099705	94
796	Shadowy Coder	92	0x3028a98c2a858928d9abb09f4db9786e3906add4	13954639	148
797	Shadowy Super-Coder	91	0x427ceb53c3532835ccfdbbe4c533286e15d3576e	13099894	128
798	Shadowy Coder	92	0xe173ea6f523781453f0e0352cd36c7f0d8f3f1ed	13100050	296
799	Shadowy Coder	92	0x3402a12b0cfa38cda13ac1516452b4869bcafc43	13990090	242
800	Shadowy Coder	92	0x8133a5dcba30387e88b8dd3b782797ae00defcc0	13403296	198
801	Shadowy Coder	92	0x0ae3d5949202165584a270cbac7a733b0307a766	13957203	135
802	Shadowy Coder	92	0x523d1e921a8eadcbbcdc1e2d23f1d88498d0559f	13100246	94
803	Shadowy Coder	92	0xd157eab867147f5adf670d456d6bd47062313a9d	13100246	250
804	Shadowy Coder	92	0x10cbb5d43a20841e7358b60a91e874ebc3b6e17b	13100308	561
805	Shadowy Coder	92	0xfb90c5bd533e1a52d2a2d528accadb44091111d0	13100310	277
806	Shadowy Coder	92	0x040d4205b3b23151c5df8076c15ce830332b97fd	13100693	45
807	Shadowy Super-Coder	91	0x040d4205b3b23151c5df8076c15ce830332b97fd	13100693	46
808	Shadowy Coder	92	0x040d4205b3b23151c5df8076c15ce830332b97fd	13100693	47
809	Shadowy Coder	92	0x040d4205b3b23151c5df8076c15ce830332b97fd	13100693	48
810	Shadowy Coder	92	0x60f7afd3ec9827cfe5ed285b57d2dbf9c1163772	13102505	254
811	Shadowy Super-Coder	91	0x695375090c1e9ca67f1495528162f055ed7630c5	13100520	356
812	Shadowy Coder	92	0x695375090c1e9ca67f1495528162f055ed7630c5	13100525	359
813	Shadowy Coder	92	0x499b679dc1b480b5beca6cda66d3f4a33ba1a77b	13100695	369
814	Shadowy Coder	92	0x100348342a6053ea13eea348c5e3d0f5783a6e36	13100777	520
815	Shadowy Coder	92	0x4a7ce59b61116f6cbe67a5aff6880bfb96e291e3	13100798	61
816	Shadowy Coder	92	0x4007ce2083c7f3e18097aeb3a39bb8ec149a341d	13100800	73
817	Shadowy Coder	92	0x9bbda8387d14a4dac7565def56c43f3b081b8b13	13100800	91
818	Shadowy Coder	92	0x01bd672635185b7b5d7820ae92c3bb6ccc7756ef	13100846	371
819	Shadowy Coder	92	0x7656a6df8cb25ca8082f961fae077f2ec082e6bc	13100810	75
820	Shadowy Coder	92	0xb0e28851cf4242ed37952c834e1ed2350da67b8d	13101623	239
821	Shadowy Coder	92	0x9e89364eb4ed43f5f5f5a573656dbf6e2e0acaaa	13102647	188
822	Shadowy Super-Coder	91	0x496e0fb39d646a4be80e85844d355d38f7570417	13102465	26
823	Shadowy Coder	92	0xa383d7d641fbcf9cb0ff2ae716cdba8618199a39	13957943	213
824	Shadowy Coder	92	0x0cc7090d567f902f50cb5621a7d6a59874364ba1	13102584	182
825	Shadowy Coder	92	0xf42a0e9694e86e53c26bc0ec7d5df81c66bf6387	13102604	381
826	Shadowy Coder	92	0x1af25700938b41b10a71a3caa01ce215af45f924	13103172	215
827	Shadowy Coder	92	0x3d2b5e9e320cf4bd201caeefe677e147cb8b4dc0	13103210	152
828	Shadowy Coder	92	0xe031152cc359b64e4e20a5984af3f27b0e7332ee	13103323	68
829	Shadowy Coder	92	0x151c2e684af34137e7276dd79c0fe4120a49f02f	13103342	166
830	Shadowy Super-Coder	91	0x5eb71caeadf22107a578bc5261ec9a1e16fad5f8	13153812	486
831	Shadowy Coder	92	0xee8b29aa52dd5ff2559da2c50b1887adee257556	13103460	119
832	Shadowy Coder	92	0xfc7c64e60425818f2ca2870ee2ca5c2b8644b24c	14102286	305
833	Shadowy Coder	92	0xfba674dbbbfafed6da9895051e5204de824325b9	13957229	141
834	Shadowy Coder	92	0x37b3805388479f7b47940b8c190c9e32efd82fb5	14408796	267
835	Shadowy Coder	92	0xfcc21059e5c6aead385b421344c9a4e9f8d2a238	14078785	368
836	Shadowy Super-Coder	91	0xfe45ab17919759cfa2ce35215ead5ca4d1fc73c7	13104635	215
837	Shadowy Coder	92	0xea7934b84b4b421ec922ccdb7aef8b5973fac662	13104949	483
838	Shadowy Coder	92	0x930a7cd60a633128b7c5181307781e6d033ba51a	13105139	282
839	Shadowy Coder	92	0xe64d330cc8654520815aa3ce90613d89b855e3a0	13957228	281
840	Shadowy Coder	92	0xe8dda644fd1fdcdf36b1aa70f3c588cd330b353b	13106381	195
841	Shadowy Coder	92	0x389011d722e6aada5ee003d4f023943b9fdf54a0	13106465	114
842	Shadowy Coder	92	0x75e186bd5b2605afa400beb6d45a2e9f2d9d1bf5	13106453	144
843	Shadowy Coder	92	0x1b9dfc56e38b0f92448659c114e2347bd803911c	13106453	450
844	Shadowy Coder	92	0xfffff483b3f78987e35b63b79c1cfb290832d166	13106457	196
845	Shadowy Coder	92	0x389011d722e6aada5ee003d4f023943b9fdf54a0	13106574	200
846	Shadowy Coder	92	0xb2cb66db5b8cb36a61556d3d4d72548876134648	13106715	195
847	Shadowy Coder	92	0x25ce5b3b5eae246c8abcfdb71593678f424fce47	13106830	115
848	Shadowy Super-Coder	91	0x43189898d712df36d37c41d2897843482f729c65	13107133	250
