address	galaxyGirl	shadowySuperCoder	shadowyCoder	cowBoyLV1	cowBoyLV2	cowBoyLV3	cowBoyLV4	cowBoyLV5	boost	total
0x813e08ae6df34d19c69a1c52dcbaa5730e973e9e	1	0	0	0	1	0	0	1	1.3	805
0xc4e5d7a810be28ab665992a6cbd5a6aef834db29	0	0	0	1	1	1	1	1	1.2	740
0x7d3a21457f038b5d8eb712aa1b1fc0a9bf30f87c	0	0	0	0	0	0	0	0	1.2	0
0xf42060f1ee25b56d3c99a9a3bf7c6e26c64b4ed4	0	0	0	0	1	1	0	0	1	90
0x93d2ff9023482a23598ade6d8bf04400a61c2136	0	0	0	1	1	1	1	0	1.2	290
0x16ed466b1202db268d545ee2f7202b68f0fb35d3	0	0	0	1	1	1	1	0	1.2	290
0x18d029e3c865b0762d83288b7af5193a377d4b75	1	0	0	0	0	0	0	0	1	250
0x6408f01d99a4eb79e9d2a8a6e30132f41e33dafa	1	0	0	1	0	0	0	0	1	270
0x90c25422c1a1bf9d8a705f637f5dcacd873e04d3	0	0	0	1	1	1	1	0	1	290
0xce1bf4c83fa933fd8a1b88dd1cda12ed849fcc41	0	0	0	0	1	0	0	0	1	30
0xc02ba178c6cd19151ab412bfc2107bae2a5bf113	0	0	0	1	0	0	0	0	1	20
0x0531fea6d198171c7a1dbe559307b051222c8ca0	1	0	0	1	0	0	0	0	1.2	320
0xc7f934cb4363281dc9ef587d0add87b548ca3bf8	0	0	0	0	0	0	0	0	1.3	0
0x1374842070e83fb5e3a1c9cd44f3b8b0ad52f9cf	1	0	0	0	0	0	0	0	1	250
0xa235e1eadf60d2b94ef36ff226d96a4ec2b8aa0e	0	0	0	1	1	1	1	0	1	290
0xc2c8f55f59f7e673510131d93e9962087b534cef	1	0	0	0	0	0	0	0	1	250
0xaf3e9723c30424db8abf4924a5ad2903fe5cc82e	1	0	0	0	0	0	0	0	1	250
0x9c3afe815d3ca0f796960e23bb5ec401cc4b65e4	1	0	0	1	1	1	1	0	1	540
0x93c946c90378dab4c82b30b65013e73543489909	1	0	0	1	1	1	1	1	2	1240
0x345623053e5b5fe14d95b1a48473f0b23c95412d	0	0	0	1	1	1	0	0	1.2	110
0x6f0b9bc77ed22d50fd922a128a40286aab4bf390	0	0	0	1	0	0	0	0	1	20
0x5d6ddbb7252681c0203e375284f202cf1ede8eee	0	0	0	1	0	0	0	0	1.2	20
0x2aafd3c862cc31fec772c6ed396e54cc74cf1662	1	0	0	1	0	0	0	0	1	270
0x7f87742ba269819105e950f0ad3ac52105f83ad3	0	0	0	1	1	0	0	0	1	50
0x125df4a248dc31808c67288b633d5ea469823b4b	1	0	0	1	1	1	1	1	2	1240
0x6f952edd6dcdc69f54dba376d7ac76ac51bef44d	1	0	0	1	1	0	0	0	1.3	375
0x2cc1bd16f0449ce01dd0ca4babd213a1f07270a7	1	0	0	1	1	1	0	0	1	360
0xcbb4d437e28d229bdbc5fbeae296d218ba0b1e70	0	0	0	1	0	0	0	0	1.2	20
0x3e206b42939bbdd55406501cfa27c6285ddf5162	1	0	0	0	0	0	0	0	1	250
0x65bb8cb23a7087fb169068c1f057cc2fd6d21b50	0	0	0	1	0	0	0	0	1	20
0xca6570eb6dd057e05f000815f9fe3fbe0b6798a5	1	0	0	1	1	1	1	1	1.2	1040
0x878610a0acd76ebb33503852f6c6d052f8756c50	0	0	0	1	0	0	0	0	1.2	20
0x3e5c2bb4be9aa0c02f8832aec946d70229d14c59	1	0	0	2	1	0	0	0	1	320
0x5a45fa1d4ffc1428dc50f9df6fd1643f1012a39d	1	0	0	0	0	0	0	0	1	250
0x3880b2429f9be889e64a281f8206c59fcc5fd132	0	0	0	1	0	0	0	0	1	20
0x2ad0ac8f3a25afe1eadb6b97da8ada16180a023b	0	0	0	1	1	1	0	0	1	110
0x18d234ab0183cf8efda1e20a7992d1c93ac2cfc6	0	0	0	1	1	1	1	0	1	290
0x697df3afe49e5d49adf4aad2bc5b22387c48e66b	0	0	0	1	1	1	0	0	1	110
0x105ca641f79cfda02c3d3f035a36ee9d88033e6a	0	0	0	1	0	0	0	0	1	20
0x860fbae9eed8ce60abe1305318cf79ab74f594f3	1	0	0	1	1	1	1	0	1.3	615
0xe2c22cb842c3793c3d354ccdafc0c8e7aee7d7ee	0	0	0	1	1	1	1	0	1	290
0x5d1a7723f23520fbccdec284f6261321d1a6b531	1	0	0	1	1	1	1	0	1.3	615
0x6550f16df6f6e2824918dee4a9a3d8497b84c96d	0	0	0	1	1	0	0	0	1.2	50
0x3677dbb949c43b1e19a61ab0a9585f4c8041b71c	1	0	0	0	0	0	0	0	1	250
0xde536df2a121cf91be35f770acb98c3f9bd5734f	1	0	0	0	0	0	0	0	1	250
0x01dbef8a321c51324b95bcf6e83192f1a69e3aea	1	0	0	0	0	0	0	0	1	250
0x69bdc98cd94d576a825eea6d3467019d22297958	0	0	0	1	0	0	0	0	1	20
0x6827497b4336e5bd41abd5572e47426d5bb392ad	0	0	1	0	0	0	0	0	1	100
0xa7b6f09bc7fd724785826538d7c587f6d09c87f3	0	0	1	0	0	0	0	0	1	100
0x56e6df57d9e06e420611767ba2df4bf9922f1e20	1	0	0	0	0	0	0	0	1	250
0x6ed0baf6b69da7d48499b7796901a5b939b16078	0	0	0	1	0	0	0	0	1	20
0x0edadbba6ff20ac3f4c724ac442ee17d914d3f12	1	0	0	0	0	0	0	0	1	250
0x4c46801a4211d106ef0c5153285935d5cb3ffd68	0	0	1	1	0	0	0	0	1	120
0x9eccb2ffe927942839760812f3fae8f2ed122524	0	0	0	1	0	0	0	0	1	20
0x4e3e5f15868077ea865fc6a86cffd00acf089b69	0	0	0	1	1	1	1	0	1	290
0x5b960d835ce8d350f309504eb29d5fc525aa6abc	0	0	0	1	1	0	0	0	1.2	50
0xdb987c58b587b9c3ccf029989059a197febc6e11	1	0	0	1	1	1	1	1	1.3	1065
0x585fdb545362bfe550300d851d049244c21fc3d6	0	0	0	1	1	0	0	0	1.3	50
0x02c5bd57cd3b5122d05ad6212d9498321a42f2aa	1	0	0	0	0	0	0	0	1	250
0xd31880fcfa6aab5656a31d78795a9ac33d2da691	0	0	0	1	1	1	0	0	1	110
0x50ee2a1789f78174bf7fad3a2e9b21dec8ed0eb7	0	0	0	1	0	0	0	0	1	20
0x654320f2efd5864a79f9a65c499d5d1c0183eb74	1	0	0	0	0	0	0	0	1	250
0xa4316767b1b38c7f78212ca48b3d9767b8422d9a	0	0	0	1	0	0	0	0	1	20
0x45da281a3bd717be395a79cc8775ab35d2879133	0	0	0	1	0	0	0	0	1	20
0x831e127be4f8cb39bf3d30a1c6ff625d9ee5fb7d	0	0	1	0	0	0	0	0	1	100
0xe4d69917c444adf32e8d7eff829db07d0edd5e69	1	0	0	0	0	0	0	0	1	250
0xfdf6f970f22149245690595f0f476e4835f68a20	1	0	0	1	0	0	0	0	1	270
0xa251d15d366e7247119d71d911066f3e4a415222	1	0	0	0	0	0	0	0	1	250
0x0753cfbc797abfce05abaacbb1e6ae032feb5f1d	1	0	0	0	0	0	0	0	1	250
0xd67ee39099d96e333baae08a54533311a9fd66ea	0	0	0	0	0	0	0	1	1	450
0x788593fc7a11cb3fe47c667662b910c6356e0c05	1	0	0	1	0	0	0	0	1	270
0x59e06bf09f3f0344a91dddd5aa8e2e9e22e0e325	0	0	0	1	0	0	0	0	1	20
0x28ebf24553ad97c45aee5f193d0698c3fde84c91	1	0	0	0	0	0	0	0	1	250
0x614152e2e05e97b37c48825699915d8418f0fece	0	0	0	0	0	1	0	0	1	60
0x4c419e3a4b77065fb7711d028eff9b5cf987d0cd	0	0	0	0	0	0	0	0	1.2	0
0x71213a9c9504e406d3242436a4bf69c6bfe74461	1	0	0	0	0	0	0	0	1	250
0x2d1667ed37174f2552acd10e7deddc21ddbc7a8a	1	0	0	1	1	1	0	0	1	360
0x61f7db7ef85a320fa85af0244fa938dfdcdecd64	0	0	0	1	1	0	0	0	1	50
0xb2eda61b6ce24d0b562b672da19bdfb5d842e580	0	0	0	1	1	1	0	0	1	110
0x1ea2246dc2266351a9e83a2cfa8c62068ea88f20	1	0	0	1	1	0	0	0	1.2	350
0xa8cf1c72c73d999aa3eb59a14940450b74352e5a	1	0	0	0	0	0	0	0	1	250
0xf59d174a282d54c81d898c8d48213b17dc145cc3	0	0	0	1	1	1	0	0	1	110
0xd663c9db778b3ae21121c670881afba32157a160	0	0	0	1	1	1	0	0	1	110
0xd484386dbf7d656fa2363b89e10c89f928c09288	0	0	1	0	0	0	0	0	1	100
0xa12d957c3ed4a0276b9cded74225bcd64c41712d	0	0	0	1	1	1	1	1	1.3	740
0x5d53e83a64f9d4b30024e40794fb7ca9034ccdf5	1	0	0	1	0	0	0	0	1.2	320
0xa19233198de16898d6129eefb67c27f06c3b7f0f	1	0	0	1	0	0	0	0	1.2	320
0x2e39afcd3cd5e9430000492bd9ec8571c600c963	1	0	0	1	1	1	0	0	1.3	435
0xacdca5232ce1e1341dc9ab78971ab97a0008c23b	1	0	0	1	1	1	1	0	1	540
0x58bec1462e6fc1b3d25f3a5ced150e40aaa72ec5	1	0	0	0	0	0	0	0	1	250
0x12797b71154fcb311d6c92914729e86253dd7d0d	1	0	0	0	0	0	0	0	1	250
0xf6f35c56a3d70c47b8ae4628dc5db0e6ff30d2f8	1	0	0	1	0	0	0	0	1	270
0xfb90c5bd533e1a52d2a2d528accadb44091111d0	0	0	1	0	0	0	0	0	1	100
0xf3cd7261f2515c815d2bc0bc509ff38e45e05d6d	0	0	1	0	0	0	0	0	1	100
0xb3386f54e7faca64b15393ec22e47b29407e5843	1	0	0	0	0	0	0	0	1	250
0x55d82b654b71bd2dd2ff8975361379922f0e9b68	1	0	0	1	1	1	1	0	1.2	590
0x9a2cf48ee8a51ebd6d8425dd5322cdabbe0be674	1	0	0	0	0	0	0	0	1	250
0x31ecee9214aa1a15297fabfb3f7ddad6ac7c3bee	0	0	0	0	0	1	0	0	1	60
0x4809453c254609f86393728336014f69dfc745dd	1	0	0	1	0	0	0	0	1.2	320
0xd9b5bc014707aaea25b14b2c3886a0c68c3b5bf7	0	0	0	1	0	0	0	0	1	20
0xca5caa294d558ebc386964fde9562e1bdca05144	0	0	0	1	1	1	0	0	1.3	110
0x53a298c446233428c58a15ca5023c4953dc0be66	1	0	0	0	0	0	0	0	1	250
0x5f5cf99dc6c7d1e4b5b8683571a89d748e50e153	1	0	0	0	0	0	0	0	1	250
0x05dc6fb0bdccfc9088945e9af1a9a9959d7ea561	1	0	0	1	1	0	1	0	1	480
0xfe506ed49c79ac824d20c7f680df863aaedbc909	0	0	0	1	0	0	0	0	1	20
0x1daf39cd6a7e8d2d42a9e15d74b0bb064c69bbbb	1	0	0	0	0	0	0	0	1	250
0xc31ffeed3859e98fc3044232ccb9c440ebe07b30	1	0	0	1	1	0	1	1	1	930
0xfc101da61af4bc33189e6f8e58dc150eb13f5099	0	0	0	1	0	0	0	0	1	20
0x8603b5df388eb0a1790a70cf0cfbad166665cdb2	1	0	0	1	1	1	1	1	1.3	1065
0x9e643026c1e47aa069c0926a300647c120363426	1	0	0	1	1	1	0	0	1.2	410
0xac70730e88cd787e9776c1ba295a1f2d49a54a02	1	0	0	0	0	0	0	0	1	250
0xbd317074f3fd39d71038bf60ed96a5177380407e	0	0	0	1	0	0	0	0	1	20
0x1f1b5537b7a464e9b42e3874ee74bac8f25b2607	0	0	0	1	0	0	0	0	1	20
0x1af081746de5a7881345ff7b1269ab849c4e14b8	0	0	1	0	0	0	0	0	1	100
0x994f96722575b64b27cdbe327498f34aaa2f0043	0	0	0	1	1	1	1	1	2	740
0x8d071d4885f71f4e34bb3b4b2f7aa719768286d2	1	0	0	0	0	0	1	0	1	430
0xfd1fb596198d42de2106948931f3e7191a9c0f1d	1	0	0	0	0	0	0	0	1	250
0x8456dc5a43bd6dd43c1ba283e202d5a8d67fad7b	0	1	1	0	0	0	0	0	1	300
0xdd56df2d7f35e60355f12bbd3e39de5a92b3b03d	0	0	0	0	1	1	0	0	1	90
0x73d553e14b91e8d2da13747959bb6df95af41131	1	0	0	0	0	0	0	0	1	250
0x11365778d2cc21ad47286073e6f764d862ca0cb1	1	0	0	0	0	0	0	0	1	250
0x977d9c937650def24d29e9914ce1d1a21d46f5dc	0	0	0	0	0	0	1	0	1	180
0x6d73a39a4e2326f31a7194fdb1e000e851ba869c	1	0	0	1	1	1	1	1	2	1240
0xda73d6d0349f1cb7c62f6e887a3815a5d620bbb3	1	0	0	0	0	0	0	0	1	250
0xb0240794108fd89c99bb828c9ebc0e7d9703c2f8	1	0	0	0	0	0	0	0	1	250
0xaae894e050206e7a9d3186770cf574ffe2ca3be6	1	0	0	0	0	0	0	0	1	250
0xb12aa0b6a57e3e4d82d49c4ea07c08d93e400cf3	1	0	0	0	0	0	0	0	1	250
0xd943439035892a01d82756e7d941b788ec53e0e9	0	0	0	1	0	0	0	0	1	20
0xaa743c4986de682914b3dee22299b4bf6f0d92d1	0	0	1	0	0	0	0	0	1	100
0x56448d1d3bd05a042a566ce2b45fbc710ed5a52d	1	0	0	0	0	0	0	0	1	250
0xc35fc3319e9ca191cec422a426b0dcc20abc984a	1	0	0	0	0	0	0	0	1	250
0x4af43bce5657208ede4b3530a9dce7d6019a04a1	0	0	0	1	0	0	0	0	1	20
0xe092d0a9148f06b0cf0ee05b725564b8fe09412e	0	0	1	0	0	0	0	0	1	100
0x6854fffa71a4ae49df700d087d377a297c595386	0	0	0	1	1	1	0	0	1.3	110
0x71b77606190d9162f7fc671dcb92820b1b4bf7c5	1	0	0	1	1	0	0	0	1.3	375
0x0ce0dc2614e7196bb4155ef778bfcde98824d04d	0	0	0	1	1	1	1	0	1.3	290
0x96e25e4ef95b58026e45082debdd45b92ce8557f	1	0	0	1	1	1	1	1	1.2	1040
0xd27891f5f88a521052493144575cbe3393ab1a9f	0	0	0	1	0	0	0	0	1	20
0x2788aeb1addf65e14c447125a88a8b83f6788b91	0	0	0	1	0	0	0	0	1	20
0xcbab2a6d5896b77d73450e5bcab41a54b19da31d	0	0	1	0	0	0	0	0	1	100
0x57326e390eacf30911e5ea7e8babfa5626f628d0	0	0	0	0	0	0	0	0	1.3	0
0x0ef0baf5cd082b49d9156502bcdc73e8347d6dcc	0	0	0	1	0	0	0	0	1	20
0xa38ffe16cc95966389810970927784ca89db1085	1	0	0	1	1	1	1	1	2	1240
0x881749e413f9e67998bb9a49f1e068f1129942fa	1	0	0	0	0	0	0	0	1	250
0x72d6960aae3c90e2de304f6fb89263a7fcca14bb	1	0	0	0	0	0	0	0	1	250
0x5e5e75cf6aa41e816cf2c68554d532ac4b43373a	1	0	0	0	0	0	0	0	1	250
0xf36daf87d14ffaf4e9b04ecabafc4695a84f8237	0	0	0	1	0	0	0	0	1	20
0xf8be99b45e85ba4c7eb88bc2ec7a08f64bbf99bb	0	0	0	1	0	0	0	0	1	20
0xb6c86df56d0a5c574658bf2831d8dda94e6fee58	0	0	0	0	1	0	0	0	1.2	30
0xc7a48f29ac34abb54c0d1a7153fc92d0054668bb	1	0	0	0	0	0	0	0	1	250
0xe4fabf869fdcdc457c87ebae40ab78be7d345d4b	1	0	0	1	0	0	0	0	1	270
0x6fb85124247b0a452f5b11718544ac6291dea537	0	0	0	1	0	0	0	0	1	20
0x8609d94815576f1ada1cfe93717bad3ddc73ff6f	0	0	0	1	0	0	0	0	1	20
0x3ad152a06fb23d66aa498c53e451ed5c7ac632f1	0	0	1	0	0	0	0	0	1	100
0x1e04a53c92e81cdba0aa55ccaa623dbb385016fc	1	0	0	1	0	0	0	0	1	270
0x219ffa5028f23df97e59d41b87cf5f4df9bd1bbe	1	0	0	0	0	0	0	0	1	250
0x4bb4bc0117997658b2bbb915d7c8b433323af3fc	0	0	0	1	0	0	0	0	1	20
0x5f96d3941d6470ac234eecaa38c0c6cbafb1d431	1	0	0	0	0	0	0	0	1	250
0x147eb928367fb359fd1e321d7f72e7a897939fc8	0	0	0	1	0	0	0	0	1	20
0x151dc4a4d891c50ec1c29201b639a2a950b7841b	0	0	1	0	0	0	0	0	1	100
0xdfc180272fc8e0b4fd6e5e1179808ad1049c4dc1	0	0	0	1	1	0	0	0	1	50
0xa9dea8370828bfa23d0df14d76908c1bd233e67f	1	0	0	1	1	0	0	0	1.2	350
0xa9174b240ea4001c7b228916ce34791b111e6fbb	0	0	0	1	1	1	1	0	1	290
0x231f98472af2b5439fdcd2186fc9c002ebb53919	0	0	0	0	0	1	0	0	1	60
0xd6e371526cdaee04cd8af225d42e37bc14688d9e	0	0	1	0	0	0	0	0	1	100
0x82e9682b5fd5fcd6d073ca4f34c5b8f6d3f58968	1	0	0	1	0	0	0	0	1.2	320
0x761a034afddc1d36bcd87213ef1be41b8f59b576	1	0	0	0	0	0	0	0	1	250
0xb5082e7468a14b3238e38f89f1a2287682d3a1e6	1	0	0	0	0	0	0	0	1	250
0x8ba1b5bf769ce974d059187dccbf9db91e628bd0	0	1	0	0	0	0	0	0	1	200
0xe19f4f6e4c07cc58ef3a9ca4899039f565293d2b	0	0	1	0	0	0	0	0	1	100
0x9b0726e95e72eb6f305b472828b88d2d2bdd41c7	0	0	1	0	0	0	0	0	1	100
0xd7022181e57473f7e7d3242c14a42cd04abf4f7d	1	0	0	1	1	0	0	0	1.3	375
0x0f1c7f93771ccbaf028482e843040559b4299843	1	0	0	1	1	1	0	0	1.3	435
0x7a11393d884e1888f69af0d1bc25299148bcda2c	1	0	0	1	1	1	0	0	1.2	410
0x74920eb789643aff87822fa35d4dd6dcab65fd7b	1	0	0	0	0	0	0	0	1	250
0x671f32345762cafaaba91353e9ecdb973ac30a8d	1	0	0	1	1	0	0	0	1	300
0x7d20058890713f23858405497c068c55bf17c9cc	1	0	0	1	1	1	0	0	1	360
0x6e4d3a8ba7759788c57bed0b0e3ab9caa5a54cb2	0	1	1	0	0	0	0	0	1	300
0xc480abab3b49b5905ba6325412cb752fbec8b06d	1	0	0	1	0	0	0	0	1	270
0xa5b1e308559cbefe478565094202c3ea1ba3de83	0	0	0	1	1	1	1	0	1	290
0xe11d63a725aec2ec4c11f6e233c6ea206d9deb55	0	0	0	1	1	1	0	0	1	110
0xd2dd0fd14351c19d159b581881ae68fad5390a5a	0	0	0	1	1	1	0	0	1	110
0xfbe4b8a45b43c314a3bf28fd6848d4698ffe2a85	1	0	0	1	1	1	1	1	1.3	1065
0xc4bdfeb582a367ab2c0ce6ea38757e63139c30c4	1	0	0	1	1	0	0	0	1.2	350
0xc87baef97a41852e58d540b2c4089bef159c5cee	0	0	0	1	1	1	1	1	1.2	740
0x0ae3d5949202165584a270cbac7a733b0307a766	1	0	1	0	0	0	0	0	1	350
0x053bb7e0428c5b21c23954d214d32823cb9b768b	0	0	0	1	1	1	0	0	1	110
0x4abe9f177d48bd8d2b2ec432c800cc687d769282	0	0	0	1	1	0	0	0	1	50
0xa6bb4e23c5e78c2c57300332deffc115d1d9969f	0	0	0	1	0	0	0	0	1	20
0xb7985a153ff4c8fc197b859f6f7979b126aaa315	0	0	0	1	1	1	1	1	1.2	740
0xc50820b1b99d67a5037774be42b7d16993c4a0c6	0	0	0	1	0	0	0	0	1	20
0x3812bd2e9e40c64591ba3b4a2f79542d17c7885e	0	0	0	1	0	0	0	0	1	20
0x5dbb759884a0dcbe574a4a48f8e09f82b311c0ee	0	0	0	1	1	1	1	0	1	290
0x30b97dc8f3f34f0a69c85f5431629d9f695f9948	1	1	1	1	1	1	1	1	1.3	1365
0x893991c9ce2a0c2f03493252d457323d7deb2c7c	1	0	0	0	0	0	0	0	1	250
0xa43b8ddab8f167feca24e8c2f3b008a11f48b7e4	1	0	0	0	0	0	0	0	1	250
0xcce0a627557f2b9af402607e5342ba15ad5f0053	1	0	0	1	0	0	0	0	1	270
0x5309ccead59405eabece0bddfd93e4a981522da7	1	0	0	0	0	0	0	0	1	250
0xf6b56fdeba35ae1a780d694ea5dde51c16dccf6c	1	0	0	0	0	0	0	0	1	250
0x07a59447cb16efca700665803068871dbf8d53a5	1	0	0	0	0	0	0	0	1	250
0x9a51fef9b6b669ba4bbb081ef53840e23dda52d9	0	0	0	0	1	0	0	0	1	30
0x2f3e92714349aad1c75c88ca212c93d05fb427c0	0	0	0	1	0	0	0	0	1	20
0x1d60c34f508bbbd7f1cb50b375c4cdd25e718d1c	0	1	1	0	0	0	0	0	1	300
0x5a4000748bc35c95d5e00566ee2f0e489033b42c	1	0	0	1	0	0	0	0	1.2	320
0x7745194acf66dc7ddd7f17b693fe58c87ab1dfbf	1	0	0	1	1	1	1	0	1	540
0x7f744d6792d915f6410dd762dfd8110ac2095f0a	0	0	0	1	0	0	0	0	1	20
0x906fef1a24f87d336fd0d20ed905b2f1d760ec9e	1	0	0	0	0	0	0	0	1	250
0xa0d9ff2c96f4e5485ad1d999dd2484df46ee8383	0	0	0	1	0	0	0	0	1	20
0x82e9c6268f7035e06491c5a1c98bf29e33ea66af	0	0	0	0	0	0	1	0	1	180
0xace124e428170bf4fb080acc79785b7c025ab4fc	0	0	1	0	0	0	0	0	1	100
0x96efdc17e409477660ea18011665e3228d02f179	1	0	0	1	0	0	0	0	1.2	320
0x4a4688d425fe474285f3682a2a9c2e6be9d0c64e	1	0	0	0	0	0	0	0	1	250
0xa9b769112aa35291121f3fdcede4b5e25f8ad978	0	0	0	1	0	0	1	0	1	200
0xfde616b9659571ee932c2912c4ce989836b6920b	0	0	0	1	0	0	0	0	1	20
0x823ce0ec62edc65ba95a0e4a7fcdd4609fcd0b74	1	0	0	0	0	0	0	0	1	250
0x438e85d541b4f095e3658f5dafa45d3edcc91e25	1	0	0	0	0	0	0	0	1	250
0x8aef8cab813a8e3cd8fb8dd960da46980e567eb6	1	0	0	0	0	0	0	0	1	250
0x7c2096f83241dce58888eba49b2a296a32ea4569	1	0	0	1	0	0	0	0	1	270
0x14ca8187c14b91653dffeb6aa4c615a370d49dbb	0	0	0	1	0	0	0	0	1	20
0x3c2fcb80be10f2f4c0b0bcffe16c90ac49eadede	1	0	0	1	0	0	0	0	1	270
0xcb64f30a399c7067c2d27ca3ecd10da748035d61	0	0	1	0	0	0	0	0	1	100
0x87e41384c9dfa0b40e233dd82d3ba1e416587353	0	0	0	1	1	0	0	0	1	50
0x5d1d735682189ec7f9b2e98202ccac821f95d67d	1	0	0	0	0	0	0	0	1	250
0x204169efd58d96a1f76b482350a2a0e18cd02de9	1	0	0	0	0	0	0	0	1	250
0x2245be89fc8fab94ed982e859aa3212a4e4eb7e5	1	0	0	1	1	1	1	1	2	1240
0xa759f0a71173a761de84beca2e15570e1bfad016	1	0	0	0	0	0	1	0	1	430
0xb960665d4e601063df28c9067c0d925069cf9142	0	0	0	1	1	1	0	0	1.3	110
0x6124a2c1865e183a798006bfcccb2affdf6e9ce7	0	0	0	1	1	0	0	0	1	50
0x48506626876bd0445a63884b73d92778a0480ecb	1	0	0	0	0	0	0	0	1	250
0x8aba304858283d800fa63933dbf0009ad912c129	1	0	0	0	0	0	0	0	1	250
0xb6bd1b9b3e6e3512bb354789289f6d8fbc0f65bc	1	0	0	0	0	1	1	1	2	1190
0xae40c5d246d4d850c7e400698d64dc7ba5fe6dc9	1	0	0	0	0	0	0	0	1	250
0x1cf0912a7087c6b2e496414fec70832902b14f4f	1	0	0	0	0	0	0	0	1	250
0x7d3ffd88f18de7ee3ff407e60badf551b18403c1	0	0	0	1	0	0	0	0	1	20
0xba6f8abd1103a711376fb1eb735f7c6c0da106a7	0	0	0	1	0	0	0	0	1	20
0x0a74089362c233f9c1b300c26790e18f06574d9d	0	0	0	1	1	1	0	0	1.2	110
0xc03fae42097f04bb559d451abb8ed52ac34dc9f0	1	0	0	0	0	0	0	0	1	250
0x4186b3972f3ff7dc793fbd6f2af8380d595e201b	1	0	0	0	0	0	0	0	1	250
0x4499c1a4be300d76f44f217c9348210e86c07733	1	0	0	0	0	0	0	0	1	250
0xc4b54e996fd93e12a306ce3e358b374aeb61cb37	1	0	0	0	0	0	0	0	1	250
0x95cb32be2265a0522c283d004632eb613537f49c	1	0	0	1	1	1	1	1	1.3	1065
0x2ca89ea33efe0c9c4fc91d0f8ac267849028dd72	1	0	0	0	0	0	0	0	1	250
0x4bc40905ba20e32f21b39ab6b75302b68b8caf1c	0	0	0	1	1	0	0	0	1	50
0x1b8d000ec385da0a5e3954964824de4ae8b3b420	0	0	0	1	0	0	0	0	1	20
0xa31126492e0be269837bffc13f921d67c01b2b15	1	0	0	0	0	0	0	0	1	250
0x70e382cd6d6106e96e15a5c90d40afbf32902e23	1	0	0	0	0	0	0	0	1	250
0x939035097adb542b53b56e586deaafa27e8a6566	0	0	0	1	0	0	0	0	1	20
0x75c692dffea2ccaed41291ce39911a0bfe8fde75	0	0	0	1	1	1	1	0	1	290
0x1f9f671599cc58169b536f3ca1da50e250e8bc42	0	0	0	1	0	0	0	0	1	20
0x2b87f369fbeadcedac14cf8f57a3b0aec0606b99	0	0	0	1	1	1	0	0	1	110
0x764d2f2e65153a08c5509235334b08be2ae02915	0	0	1	0	0	0	0	0	1	100
0x04e96cdcfbcce8c972c5f976117784933e0cc6af	1	0	0	1	1	0	0	0	1.2	350
0xf1a4c31d6f65a90654cd9114f7f5f623943804f8	1	0	0	0	0	0	0	0	1	250
0x173e3d19d00554729ea1b6b27addbfc06fb71ff0	0	0	0	1	0	0	0	0	1	20
0xb39a87730a5015231a2b7ef6a6fb41dd95c6c5e9	0	0	0	1	0	0	0	0	1	20
0x1ed30b8767c684464e6c6e8c98448d0318c928d2	1	0	0	0	0	0	0	0	1	250
0x8ae3a24aca97dc626f3f0cbeaa5f6803224d84ce	0	0	0	1	1	1	1	0	1	290
0xaf14f06d3c967c7cb5486ae3e6b581c6e3955949	1	0	0	1	1	0	0	0	1.3	375
0xf128cd87e4a8a302f5798b5d20cb5ad81a637d3f	0	0	0	0	0	0	0	0	1.2	0
0x2d4698a9e01294073fd2f6226abd610654efdaf1	0	0	0	1	1	0	0	0	1	50
0x2c13cedf5d029a150d63536bf059804df7df0e77	1	0	0	0	0	0	0	0	1	250
0x571836bc0103d355c879064612eee9c5941041fd	0	0	0	1	1	0	0	0	1	50
0x4e140b7c76172de5ded6dbf2ed7bd0efb1c25cdd	1	0	0	0	0	0	0	0	1	250
0xb15f97bbd41c84660b6b1b02bd4660961760e9f6	0	0	0	1	1	1	0	0	1	110
0x39e7f6b43fe2028903c3aacf1ad9c51d32d6886c	0	0	0	1	0	0	0	0	1	20
0x5c94565b1d83230d62649ffe8fef08c755251853	1	0	1	1	0	0	0	0	1.2	420
0x77dce473e3523e48f96a1d803e8f321df15f2b3e	0	0	0	1	1	1	0	0	1	110
0x599205b99fddd4e2406516913c79e383f83d049b	0	0	0	1	1	0	0	0	1	50
0xaa34db7057ba2ec4d61562c925bfbc9abba24232	1	0	0	0	0	0	0	0	1	250
0x4ee89945a67e7317abd3527ca5134c9bded658d4	1	0	0	0	0	0	0	0	1	250
0xdc8709cde3f6ad4eb1141d72f0d1314e191f9506	1	0	0	0	0	0	0	0	1	250
0x708f44d638d1273e475b2f9077f1dff4dab95d20	0	0	0	1	0	0	0	0	1	20
0xfe10287fafdaf98df32e7ec137067ef03b3be862	1	0	0	1	1	1	1	0	1.3	615
0x13988cef5721a77e9a873b9c988559abd698516a	1	0	0	1	1	1	1	0	1.3	615
0x2b2b5bf54e2ca542da98e44852457c33c4a5a9d8	1	0	0	1	1	1	1	0	1.3	615
0xf3e0788b2bbd45a9693d803e5a0198549471534d	1	0	0	1	1	1	1	0	1.2	590
0x2c41f510d0a230a4590622773337a5285af6083a	1	0	0	0	0	0	0	0	1	250
0xc0b6dd7405aa68453aac47f5a2e9227bcb3c0cf5	0	0	0	1	0	0	0	0	1	20
